C000,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019
-2.099873,-0.18929939999999998,-1.027922,-2.0146900000000003,2.78134,3.3585559999999997,0.2819722,-1.097089,0.3871332,2.599343,-0.2073049,-2.480761,0.5402771,4.505406,-6.154311,1.900657,-0.45393279999999997,0.28520209999999996,-0.4894072,-1.262523
-3.2851660000000003,-0.6711345999999999,0.380958,-1.780139,4.064785,3.553771,0.02362355,-3.7491160000000003,0.11269749999999999,1.02206,-0.04194163,-0.5243818,0.09763458,6.214597,-6.155349,0.9623193000000001,-1.220927,0.31502220000000003,1.608654,-0.3552635
-1.933782,-0.8202488000000001,-0.5008452999999999,-0.0133577,5.277943,3.751549,-0.05490565,-1.8276580000000002,-0.01083879,2.278062,0.9457450999999999,-0.49629929999999994,1.372096,5.640526,-6.156339,0.7404390000000001,0.686489,0.1021957,-0.3471655,-0.5832763000000001
-2.551741,-1.201737,-0.9636662,-0.5225357,3.141923,0.7246781,0.9290658000000002,-1.68641,-0.5215231,1.3520860000000001,-1.215516,-0.5026921,0.4778698,4.128104,-6.157282,0.3297658,-0.6314093000000001,0.7630631,1.484828,-1.2406540000000001
0.6713083000000001,-1.5654540000000001,-0.9361765,-1.634377,3.059921,2.670658,0.3377251,-4.432062,-1.5689440000000001,-0.42134540000000004,-1.38046,0.6724401999999999,-0.5124853,4.262244,-6.158182,-0.8370390999999999,0.30248709999999995,-1.165089,0.51323,-1.115952
-1.189427,-0.41769300000000004,1.256546,-0.735567,3.602558,3.6580169999999996,0.01079339,-2.709342,1.04673,-0.18125360000000001,0.7950524,0.633405,1.357361,4.295383,-6.159039,1.376706,-0.8912271,1.305317,-0.6374499,0.01579581
-3.00182,-0.5241443,-0.7969693,0.6347666000000001,2.992093,2.164637,-0.9484370000000001,-2.187749,-0.1501399,1.207394,0.1481106,-0.6675300000000001,1.796244,4.616377,-6.159857,0.4052706,-2.233222,1.454105,-0.3578613,-0.6573548
-2.6314450000000003,-2.045529,0.6851299,-0.27458390000000005,2.535862,3.29509,0.35470050000000003,-0.690282,0.602986,1.7051720000000001,0.5069576,-0.2213962,0.43429480000000004,3.7531309999999998,-6.160637,0.49778900000000004,-1.7386270000000001,0.6126089,-0.21999839999999998,-0.577246
-2.375196,-0.8744799000000001,-0.01449393,-1.53847,2.568751,2.314606,0.2853976,-0.9246146000000001,1.254792,0.9933120000000001,1.4186459999999999,-0.1042396,-1.3814469999999999,4.2674199999999995,-6.1613809999999996,-0.1874092,-1.675731,-0.2987868,-0.9858369,-1.8586080000000003
-2.0977040000000002,0.19412449999999998,0.9818347,-1.934164,2.68743,3.721485,0.9003285,-1.746955,-1.501629,0.4004292,-1.3681159999999999,0.7438663000000001,-0.777766,5.752136,-6.162089,-0.7528736999999999,-0.1543982,0.3955,0.8436531999999999,-2.6009450000000003
-1.121024,0.712403,-0.34564759999999994,-1.707043,2.8681229999999998,3.5731839999999995,0.9822056999999998,-4.075526,-0.6474588000000001,0.9227744000000001,0.5170405,-1.2344110000000001,-1.1691280000000002,4.639414,-6.162765,1.736278,-1.054526,-3.224782,2.198049,-1.485531
-1.916436,-2.0609319999999998,0.2073435,-0.5573962,3.5306089999999997,3.1992849999999997,1.6288559999999999,-1.478774,-0.4890773,0.002045557,-0.6160361999999999,-1.8401169999999998,-1.050062,2.943669,-6.163408,-1.090523,-0.5553389,-0.2630244,1.663921,-2.325138
0.6583340999999999,0.9585457000000001,-0.5252133000000001,0.9305515,4.251596,4.117728,0.5473645,-3.0733,0.1459873,0.3886308,0.5824212,-0.660796,-1.646668,3.850538,-6.164022,0.7137232,-2.242512,-0.1284734,0.1525746,-0.9970024
-1.8565900000000002,-0.8423203000000001,-0.9216504000000001,-0.8746554,5.28493,2.302036,0.6478173,-2.640523,-1.2832709999999998,1.9075810000000002,-0.12852339999999998,0.2550663,1.971845,5.1006599999999995,-6.164608,1.386945,-1.555289,-0.3701724,-0.7199653,-2.459082
-2.733711,-1.026604,-0.1978348,-0.0287113,3.7627980000000005,3.896357,1.140936,-2.911395,-0.04988498,2.172148,0.7898729,0.7708408,1.383944,2.790173,-6.165166,3.063882,-0.5051451,-0.4149567,0.6929625,-1.9140669999999997
-3.069481,0.4099407,-1.600442,-1.788214,4.448629,1.271817,1.291499,-5.04424,0.5400963000000001,2.235546,1.180971,-0.4449303,1.452916,2.123306,-6.165698,1.165859,-0.5680433000000001,-0.7340338000000001,-0.01759923,-1.0581479999999999
-3.5811870000000003,-1.487306,-1.380357,-0.2832232,4.636804,2.692098,-0.1687281,-2.21338,0.2851998,2.579334,-0.1905717,1.074997,0.3452553,3.8322910000000006,-6.166205000000001,0.06780559,-3.793572,-1.267525,1.028167,-1.1036629999999998
-3.280763,-1.868039,-2.095064,-2.642744,4.201299,2.6409599999999998,1.852165,-0.750089,-1.520469,1.3972790000000002,-0.066163,-1.361558,0.6610377,3.3188730000000004,-6.166688,1.7250990000000002,-3.28545,-2.396983,4.131539,-1.94576
-4.170623,-0.6586204999999999,-1.178965,-0.538626,5.9858709999999995,0.7425755,0.8960802999999999,0.30005240000000005,-0.3509781,0.7575411,-0.8459975000000001,0.3418656,2.6827,3.3370290000000002,-6.16715,2.2511759999999996,-2.1472450000000003,-1.2581639999999998,2.075988,-1.664266
-4.046385,-1.56836,-0.9902815,-1.758166,3.5382059999999997,2.305023,0.6807807,0.1392241,0.9822496,0.09683063,-0.29482359999999996,-0.3248101,0.5285614000000001,2.4754490000000002,-6.1675889999999995,1.485858,-2.606284,0.01003253,2.010786,-1.21963
-1.9032580000000001,-2.983147,-0.8097535,1.639491,3.118721,3.080966,0.6485884,0.01349991,1.0538399999999999,1.025108,0.31009699999999996,-1.0081129999999998,3.327068,2.762245,-5.301019,2.677077,-4.488582,0.48783760000000004,1.8282509999999998,-1.538837
-1.943127,-2.8186009999999997,-2.424681,-1.405934,3.210656,3.888317,1.776736,-1.880668,2.624095,1.208177,1.8302669999999999,-1.033075,2.232574,1.292758,-5.341851999999999,1.9267330000000003,-4.3527949999999995,-1.2495610000000001,3.209336,-0.17766400000000002
-2.633669,-1.350904,-0.8517097,-0.2446239,4.862446,2.8254599999999996,0.4505188,-1.513855,1.846442,1.6738110000000002,1.307426,0.3904911,3.20649,1.7769689999999998,-5.380782,-0.42293059999999993,-2.084454,0.41663409999999995,0.1786122,-1.559752
-2.484275,-2.199965,-0.9169651,0.04859262,4.533809,2.618687,0.7754255999999999,1.22551,3.263514,4.216607,1.140491,0.9301322,2.59211,1.786288,-5.417896,0.8281791999999999,-2.2494259999999997,0.8506623999999999,2.206353,-1.032983
-0.1267274,-2.898455,-1.503422,-0.04736307,5.030233,1.8078310000000002,1.7963349999999998,-0.5728907,2.3982,3.182464,0.601744,0.7473969,2.378356,2.678486,-5.453279,1.107297,-2.5051900000000002,-0.5733904000000001,1.773926,-0.45555619999999997
-1.972466,-1.976231,-1.507937,-0.35198440000000003,4.80362,3.583387,1.12376,2.112167,1.978476,2.327451,-0.48135559999999994,0.5813094,3.234628,3.3777410000000003,-5.487012,0.10607260000000002,-2.683786,-1.055074,2.880402,-0.04121512
-0.1102001,-1.606042,0.09113435,-1.635712,4.1295980000000005,3.146443,1.2520870000000002,0.23717800000000003,1.418364,1.702754,1.11206,-0.644099,1.538786,2.851315,-5.519172,-0.30905570000000004,-0.7300588000000001,-0.31162790000000007,3.664886,-0.986375
0.782948,-1.732043,1.5083440000000001,-0.3625067,2.86249,2.6823189999999997,1.10746,0.6371571,-0.370216,3.968882,-0.06571410000000001,0.7764694999999999,2.4360049999999998,1.8479349999999999,-4.211589,0.8025711999999999,-1.975525,-0.8561658999999999,2.490088,-3.157352
0.8793204,-1.488408,0.7642817,1.2858530000000001,2.489431,2.625291,1.173306,0.5370709,2.5990919999999997,3.058895,1.59768,-0.39820679999999997,1.8031130000000002,2.1633299999999998,-3.9447089999999996,0.8724791,-2.1840919999999997,-2.030386,5.481717,-1.379524
1.044605,-0.5773835999999999,0.06186037,1.169463,3.469425,1.365558,4.058281,2.039964,2.2385599999999997,3.9031300000000004,2.429135,-0.9869314,0.6130093000000001,3.0500279999999997,-4.048799,1.001868,-1.221441,-2.223122,3.6993720000000003,-3.36185
-1.222309,-2.751805,-1.475518,-0.05908923,2.750612,1.622135,1.75643,2.079714,1.417563,3.002817,0.21724970000000002,0.416836,2.2417279999999997,1.831086,-4.148034,0.9935567,-1.654004,0.22808609999999999,5.056155,0.2980919
-0.8721325999999999,-3.536956,-1.7080220000000002,0.5883684,0.9143357,3.340107,3.1507009999999998,-1.28492,0.9757515,3.114681,-0.8318440999999999,-2.0808560000000003,1.568663,0.9532786,-4.24264,0.7365020999999999,-2.3525490000000002,-2.045784,2.529379,-0.18621329999999997
-0.99492,-2.599894,-0.48197619999999997,-0.3875746,2.183158,2.405708,2.267904,0.4855691,1.0559889999999998,3.740394,0.07059243,-1.421492,3.0672080000000004,0.9214455,-4.332835,0.66918,-2.771766,-0.6599676,3.6157169999999996,-0.9187523000000001
-1.366874,-3.3597940000000004,-1.228071,-0.4497317,4.428393,3.015971,3.0527439999999997,0.5637966,1.695572,3.56682,2.51888,-2.1733830000000003,2.959314,1.549336,-4.418824,0.6387728,-2.664262,1.476441,2.3128330000000004,-0.43872799999999995
-1.254446,-2.800153,-2.69109,-0.653141,4.294154,2.274777,2.6532970000000002,1.4471040000000002,1.2818610000000001,4.001444,1.670893,-1.281808,3.013153,2.994015,-4.500801,2.912216,-4.486107,-0.3876206,2.561682,0.7509653000000001
-1.9396810000000002,-1.5421479999999999,-2.550438,0.1800493,4.390956,1.207023,1.384847,-1.110169,2.157233,2.576178,-0.04512578,-1.429145,1.4907190000000001,1.516131,-4.578956,3.103708,-1.5512270000000001,-1.349206,1.592271,0.6777385
-1.381005,-0.41271620000000003,-2.4355900000000004,-0.6548977,3.623388,1.219635,2.904629,-0.36286779999999996,2.574203,2.82748,0.08810254,-2.2894330000000003,4.284033999999999,0.7440376,-4.653465,2.366261,-3.143389,1.038151,1.524302,-0.05973628
-2.685756,-0.9406148999999999,-2.991695,-1.156423,3.413222,1.404111,3.5710059999999997,-0.8965504999999999,4.607664,1.6409740000000002,-1.5649620000000002,-2.804941,6.766951,2.2650099999999997,-4.7245,2.62511,-2.305071,-0.46524170000000004,1.431346,0.12009160000000002
-1.564834,-1.030669,-1.020427,-0.5310602,4.829991000000001,1.924422,3.1122259999999997,-2.289022,1.1385120000000002,1.013367,-0.2201172,-1.110948,8.515459,2.4838009999999997,-4.792222,1.6005690000000001,-2.451036,-1.6948279999999998,3.543444,-0.5449101
-1.345199,-1.981902,-0.18217379999999997,-1.4398090000000001,6.245958,2.202085,1.5866930000000001,-0.8803544,2.3062709999999997,3.796886,-0.876958,-0.8953771999999999,4.38159,1.73558,-4.8567849999999995,0.8448348,-1.931786,-1.7378509999999998,4.868598,-1.096776
-1.099116,-1.653976,-0.274217,-1.550611,7.7123800000000005,0.09577013,1.237746,0.6724361999999999,1.0843040000000002,1.276338,0.8910424000000001,-1.1203040000000002,3.5828260000000003,2.8230310000000003,-4.918337,0.5300573000000001,-3.9566019999999997,-0.24091079999999998,4.985061,-0.8790448000000001
0.74565,-1.071531,-0.7111875,0.6474945,6.812963000000001,1.9104330000000003,2.728473,-0.8506235000000001,0.7588218000000001,2.231071,-0.2247636,-2.339391,3.3088,1.0767309999999999,-4.977019,-0.42548679999999994,-1.1520489999999999,-1.8962580000000002,4.621302,-0.2726976
-1.685127,-2.626042,-0.4154035,-1.883487,4.691123,0.3260833,3.43747,-5.029495,1.162628,11.38449,0.1950568,-1.087755,2.401278,1.9445430000000001,-5.032964,-0.9268546,-1.4727780000000001,-1.6579,3.9017839999999997,-2.122574
-3.176533,-2.223434,0.6266881,-2.710121,8.433617,0.5589913000000001,3.1108689999999997,-3.2190369999999997,0.8930259,11.2782,-0.07854041,-0.6525602,2.186983,1.471496,-5.0862989999999995,1.009677,-1.7590310000000002,-0.2564749,-0.01261038,0.3943236
-3.6628489999999996,-0.7156974,-0.7008605,-1.2359950000000002,20.47849,0.05891802,-0.598492,-1.594731,3.769419,10.99972,-2.1059959999999998,-1.399976,2.8516619999999997,0.590462,-5.137147,2.5940790000000002,-1.638527,0.44487429999999994,0.31551440000000003,-1.465519
-4.202767,-2.543135,-0.8762940999999999,-1.170352,23.798170000000002,-2.52988,0.541301,-0.7708459,-0.01457727,9.277600999999999,0.4045881,0.05893003,2.457694,2.517688,-5.185624,1.011115,-3.741049,0.13431329999999997,2.291801,-2.934217
-2.1204400000000003,-1.985327,-0.8750020000000001,-0.6877444,21.19835,-1.410735,0.7126033,-2.689782,0.8320373999999999,8.591605,-1.147869,-1.8258400000000001,3.950156,-0.2144044,-5.23184,0.5055396,-2.543777,-0.7862108,3.715039,-0.2420827
-2.332659,-2.86789,-1.198489,0.8948163,19.560879999999997,-1.6636060000000001,0.3641908,-2.467875,2.460927,8.731192,0.9030029,-3.815014,3.870025,1.7703950000000002,-5.2759,0.005068318,-2.3245669999999996,-1.579056,1.8554509999999997,0.07494985
-2.270905,-0.8407741,-2.611855,-0.02858663,18.70116,0.8368496999999999,-0.7426988,-0.3584031,-0.2740003,7.335847,-0.13861099999999998,-2.284524,3.414503,1.966764,-5.317906,1.3300379999999998,-3.599013,-1.139672,1.828641,-0.7485856
-3.977343,-1.867984,0.688314,0.1290987,16.75967,-0.5097802,-0.2873378,-1.759844,1.207913,9.540461,-0.398503,-0.16239800000000001,4.788652,3.4106730000000005,-5.357953,1.024902,-3.1827520000000002,-1.8553970000000002,3.9492769999999995,-2.091078
-2.847475,0.1628983,-0.7430815,-0.3909518,17.76225,2.378189,-0.09853839,-3.323121,-0.5490924,7.233646,-0.1905322,-0.6809341999999999,1.550937,0.8337585999999999,-5.396131,0.1399451,-0.9207415999999999,0.08864875,3.5874349999999997,-1.447451
-2.382784,-1.35453,-0.6414884,0.3974944,16.31483,-1.725424,2.505845,-3.731405,-1.155087,5.312391000000001,-0.03361415,-0.5676329000000001,2.935923,1.90603,-5.432529,2.52409,-2.779884,-1.261354,4.857836,-0.6255162
0.2690598,-2.714769,-1.438207,-0.1082957,15.40104,-0.4840428,0.6134533000000001,-3.219262,-1.158398,5.478949,-1.3992280000000001,-1.54121,3.910424,1.4151049999999998,-5.467229,1.6355790000000001,-3.34078,-3.1671720000000003,3.994897,-2.948716
-2.0729,-1.715788,-2.099264,-1.6737119999999999,15.91325,0.4841031,2.37013,-0.06354894,0.227037,4.313186,0.5578204000000001,-0.004269182,2.984701,1.7547439999999999,-5.500312,2.299868,-3.210375,-1.15634,3.69196,-0.498621
-3.358968,-0.1723234,-3.107319,-1.665361,30.65264,-0.9151261,-1.345194,2.153652,0.3506714,4.263756,-0.1322564,-1.713,2.706998,3.389754,-5.531852,2.841712,-2.5695040000000002,-0.2007933,2.344384,0.7799829
-1.229778,-4.255816,-2.35426,-2.457036,43.05557,-3.9371050000000003,-1.6460709999999998,1.8438990000000002,1.721813,2.610607,0.11368489999999999,0.6515498000000001,1.9567299999999999,3.538074,-5.56192,3.084501,-2.817614,0.12182550000000002,2.3482,2.573411
-2.029481,-2.2610419999999998,-2.883595,-1.9799470000000001,48.1736,-2.711304,-2.575345,4.8224849999999995,3.353768,3.471115,-0.48550859999999996,-1.128357,0.6029276,2.250527,-5.590587,1.078159,-3.808789,-2.469728,1.443192,0.7296505999999999
-2.8454919999999997,-1.325183,-3.188864,-1.826599,45.65967,-3.841135,-3.002303,3.600953,0.9725999,6.432982,-0.1202903,-0.4886068,0.6956688,2.525806,-5.617915,1.500812,-2.068896,-0.1733514,2.2840290000000003,1.05788
-1.879592,-2.189798,-1.8840400000000002,-1.314484,42.82012,-1.7762669999999998,-2.9261310000000003,0.6227547,-1.260046,5.101735,-0.2004111,0.4186786,1.7799040000000002,1.756357,-5.6439699999999995,-0.919328,-4.070241,-2.480788,1.872196,1.531662
-2.710341,-0.3517026,-0.3022925,-0.9586904,39.75314,-1.637086,-4.404498,-0.3174272,-1.0638370000000001,5.6346419999999995,0.31437209999999993,-0.9069174999999999,-0.7496429,0.2760511,-5.66881,0.5598145999999999,-3.134074,-2.574468,0.1745112,-1.375631
-2.912092,-1.27399,-3.4259370000000002,-2.539742,36.99962,-2.856338,-4.527349,-0.7454386,1.9382560000000002,6.6409199999999995,-0.5320115,-1.3578940000000002,0.6323593000000001,1.594576,-5.692491,0.6502244,-2.833888,-1.6786720000000002,2.540702,1.217039
